Id,rating
803223,3
803224,3
803225,2
803226,3
803227,3
803228,3
803229,2
803230,3
803231,2
803232,2
803233,3
803234,2
803235,1
803236,3
803237,3
803238,3
803239,2
803240,3
803241,3
803242,3
803243,3
803244,3
803245,3
803246,3
803247,3
803248,3
803249,3
803250,3
803251,3
803252,3
803253,2
803254,3
803255,3
803256,2
803257,3
803258,3
803259,3
803260,2
803261,3
803262,3
803263,2
803264,3
803265,2
803266,2
803267,3
803268,3
803269,3
803270,2
803271,2
803272,3
803273,3
803274,3
803275,3
803276,3
803277,2
803278,2
803279,3
803280,3
803281,2
803282,3
803283,3
803284,3
803285,3
803286,3
803287,3
803288,3
803289,2
803290,2
803291,2
803292,3
803293,3
803294,3
803295,3
803296,2
803297,2
803298,4
803299,4
803300,5
803301,5
803302,4
803303,5
803304,4
803305,3
803306,4
803307,4
803308,5
803309,3
803310,4
803311,4
803312,4
803313,4
803314,4
803315,4
803316,4
803317,3
803318,4
803319,4
803320,4
803321,4
803322,4
803323,4
803324,3
803325,4
803326,4
803327,4
803328,4
803329,3
803330,4
803331,4
803332,4
803333,3
803334,3
803335,4
803336,4
803337,3
803338,4
803339,3
803340,3
803341,4
803342,4
803343,4
803344,3
803345,3
803346,3
803347,3
803348,4
803349,4
803350,3
803351,4
803352,3
803353,4
803354,4
803355,4
803356,3
803357,3
803358,4
803359,4
803360,4
803361,4
803362,4
803363,4
803364,4
803365,3
803366,4
803367,4
803368,4
803369,3
803370,4
803371,4
803372,4
803373,4
803374,4
803375,4
803376,4
803377,3
803378,3
803379,4
803380,4
803381,4
803382,3
803383,4
803384,4
803385,4
803386,3
803387,4
803388,4
803389,4
803390,4
803391,4
803392,4
803393,4
803394,3
803395,3
803396,3
803397,4
803398,3
803399,3
803400,3
803401,3
803402,3
803403,4
803404,4
803405,3
803406,3
803407,3
803408,3
803409,3
803410,3
803411,3
803412,3
803413,4
803414,3
803415,4
803416,3
803417,3
803418,3
803419,3
803420,3
803421,3
803422,3
803423,4
803424,3
803425,3
803426,4
803427,3
803428,4
803429,3
803430,3
803431,3
803432,3
803433,4
803434,3
803435,3
803436,3
803437,3
803438,3
803439,3
803440,3
803441,3
803442,3
803443,3
803444,3
803445,3
803446,3
803447,3
803448,4
803449,3
803450,3
803451,4
803452,3
803453,4
803454,3
803455,3
803456,3
803457,3
803458,3
803459,3
803460,3
803461,3
803462,3
803463,3
803464,4
803465,3
803466,3
803467,3
803468,3
803469,4
803470,4
803471,4
803472,5
803473,4
803474,3
803475,4
803476,3
803477,4
803478,5
803479,4
803480,3
803481,4
803482,4
803483,4
803484,4
803485,4
803486,2
803487,4
803488,5
803489,4
803490,3
803491,3
803492,3
803493,4
803494,4
803495,3
803496,4
803497,4
803498,4
803499,4
803500,4
803501,4
803502,4
803503,3
803504,4
803505,4
803506,3
803507,3
803508,3
803509,4
803510,4
803511,4
803512,3
803513,3
803514,3
803515,3
803516,3
803517,4
803518,4
803519,4
803520,4
803521,4
803522,4
803523,3
803524,4
803525,3
803526,4
803527,4
803528,4
803529,4
803530,3
803531,4
803532,3
803533,4
803534,4
803535,3
803536,4
803537,3
803538,4
803539,4
803540,4
803541,3
803542,3
803543,4
803544,4
803545,4
803546,4
803547,5
803548,5
803549,4
803550,4
803551,4
803552,4
803553,3
803554,4
803555,3
803556,4
803557,4
803558,4
803559,4
803560,4
803561,4
803562,4
803563,4
803564,4
803565,3
803566,3
803567,3
803568,4
803569,4
803570,4
803571,4
803572,4
803573,4
803574,4
803575,4
803576,4
803577,4
803578,3
803579,4
803580,4
803581,4
803582,3
803583,4
803584,4
803585,4
803586,4
803587,4
803588,4
803589,4
803590,4
803591,4
803592,3
803593,3
803594,4
803595,4
803596,4
803597,3
803598,4
803599,4
803600,4
803601,4
803602,5
803603,4
803604,3
803605,4
803606,4
803607,4
803608,5
803609,3
803610,4
803611,4
803612,4
803613,4
803614,4
803615,4
803616,4
803617,5
803618,2
803619,4
803620,4
803621,3
803622,4
803623,4
803624,4
803625,3
803626,3
803627,3
803628,3
803629,4
803630,4
803631,4
803632,3
803633,4
803634,4
803635,4
803636,4
803637,3
803638,4
803639,4
803640,3
803641,3
803642,4
803643,4
803644,5
803645,5
803646,4
803647,3
803648,3
803649,4
803650,4
803651,3
803652,2
803653,3
803654,3
803655,4
803656,3
803657,3
803658,3
803659,4
803660,4
803661,3
803662,4
803663,3
803664,4
803665,3
803666,4
803667,4
803668,4
803669,4
803670,4
803671,3
803672,3
803673,2
803674,4
803675,3
803676,3
803677,4
803678,5
803679,4
803680,4
803681,4
803682,4
803683,4
803684,5
803685,3
803686,4
803687,4
803688,3
803689,4
803690,4
803691,4
803692,4
803693,3
803694,3
803695,4
803696,4
803697,4
803698,4
803699,4
803700,5
803701,4
803702,3
803703,4
803704,4
803705,4
803706,4
803707,4
803708,4
803709,4
803710,3
803711,3
803712,4
803713,5
803714,4
803715,3
803716,4
803717,4
803718,4
803719,4
803720,3
803721,4
803722,4
803723,4
803724,4
803725,3
803726,4
803727,4
803728,5
803729,4
803730,4
803731,2
803732,4
803733,4
803734,4
803735,4
803736,4
803737,3
803738,3
803739,4
803740,4
803741,2
803742,4
803743,4
803744,4
803745,5
803746,4
803747,4
803748,4
803749,1
803750,3
803751,5
803752,4
803753,3
803754,4
803755,2
803756,3
803757,4
803758,4
803759,3
803760,3
803761,4
803762,4
803763,4
803764,4
803765,3
803766,4
803767,3
803768,3
803769,3
803770,2
803771,3
803772,3
803773,3
803774,3
803775,3
803776,3
803777,3
803778,3
803779,3
803780,3
803781,3
803782,3
803783,2
803784,3
803785,3
803786,2
803787,3
803788,3
803789,2
803790,2
803791,3
803792,3
803793,3
803794,2
803795,3
803796,3
803797,3
803798,4
803799,3
803800,3
803801,3
803802,2
803803,3
803804,3
803805,3
803806,3
803807,3
803808,2
803809,3
803810,2
803811,2
803812,3
803813,3
803814,3
803815,3
803816,3
803817,3
803818,3
803819,3
803820,2
803821,3
803822,3
803823,3
803824,3
803825,2
803826,4
803827,6
803828,8
803829,3
803830,4
803831,4
803832,5
803833,4
803834,4
803835,3
803836,3
803837,4
803838,2
803839,3
803840,3
803841,3
803842,3
803843,3
803844,3
803845,3
803846,3
803847,3
803848,3
803849,4
803850,3
803851,3
803852,3
803853,3
803854,4
803855,2
803856,3
803857,3
803858,4
803859,4
803860,3
803861,3
803862,3
803863,2
803864,3
803865,2
803866,3
803867,4
803868,3
803869,3
803870,3
803871,3
803872,2
803873,3
803874,3
803875,3
803876,3
803877,2
803878,3
803879,3
803880,2
803881,3
803882,3
803883,3
803884,3
803885,3
803886,3
803887,4
803888,3
803889,2
803890,3
803891,3
803892,3
803893,3
803894,3
803895,4
803896,3
803897,2
803898,3
803899,2
803900,3
803901,2
803902,2
803903,3
803904,3
803905,3
803906,3
803907,2
803908,3
803909,3
803910,3
803911,3
803912,3
803913,3
803914,3
803915,1
803916,4
803917,3
803918,3
803919,3
803920,3
803921,2
803922,3
803923,2
803924,4
803925,3
803926,3
803927,3
803928,3
803929,3
803930,3
803931,3
803932,3
803933,2
803934,3
803935,2
803936,3
803937,3
803938,4
803939,3
803940,3
803941,3
803942,3
803943,3
803944,3
803945,4
803946,3
803947,3
803948,3
803949,2
803950,3
803951,3
803952,3
803953,3
803954,3
803955,3
803956,3
803957,4
803958,4
803959,3
803960,3
803961,4
803962,4
803963,3
803964,3
803965,5
803966,4
803967,3
803968,3
803969,3
803970,4
803971,3
803972,3
803973,4
803974,3
803975,4
803976,3
803977,4
803978,3
803979,4
803980,2
803981,2
803982,3
803983,3
803984,3
803985,3
803986,3
803987,4
803988,4
803989,3
803990,2
803991,4
803992,4
803993,4
803994,3
803995,3
803996,3
803997,3
803998,3
803999,4
804000,3
804001,4
804002,4
804003,3
804004,3
804005,2
804006,4
804007,4
804008,4
804009,5
804010,3
804011,5
804012,5
804013,4
804014,3
804015,3
804016,4
804017,4
804018,5
804019,4
804020,5
804021,5
804022,5
804023,5
804024,4
804025,3
804026,4
804027,4
804028,5
804029,4
804030,5
804031,5
804032,5
804033,5
804034,3
804035,4
804036,4
804037,3
804038,5
804039,4
804040,4
804041,4
804042,5
804043,4
804044,4
804045,3
804046,4
804047,3
804048,4
804049,4
804050,5
804051,2
804052,4
804053,4
804054,4
804055,4
804056,4
804057,4
804058,4
804059,4
804060,5
804061,4
804062,3
804063,4
804064,5
804065,5
804066,4
804067,5
804068,4
804069,4
804070,3
804071,4
804072,4
804073,4
804074,4
804075,4
804076,4
804077,4
804078,4
804079,5
804080,4
804081,4
804082,4
804083,5
804084,5
804085,4
804086,5
804087,5
804088,5
804089,3
804090,5
804091,4
804092,3
804093,5
804094,3
804095,5
804096,5
804097,5
804098,5
804099,4
804100,4
804101,4
804102,5
804103,4
804104,4
804105,5
804106,4
804107,3
804108,4
804109,4
804110,5
804111,5
804112,3
804113,4
804114,4
804115,9
804116,4
804117,4
804118,5
804119,4
804120,4
804121,5
804122,5
804123,5
804124,5
804125,4
804126,4
804127,4
804128,3
804129,4
804130,4
804131,3
804132,5
804133,4
804134,4
804135,5
804136,4
804137,3
804138,5
804139,3
804140,4
804141,4
804142,5
804143,4
804144,5
804145,4
804146,3
804147,4
804148,3
804149,5
804150,3
804151,4
804152,3
804153,4
804154,4
804155,4
804156,5
804157,4
804158,3
804159,4
804160,4
804161,4
804162,4
804163,4
804164,4
804165,4
804166,4
804167,3
804168,4
804169,4
804170,4
804171,3
804172,2
804173,2
804174,3
804175,4
804176,4
804177,4
804178,3
804179,3
804180,2
804181,3
804182,2
804183,4
804184,4
804185,5
804186,4
804187,3
804188,4
804189,4
804190,3
804191,2
804192,4
804193,4
804194,4
804195,4
804196,4
804197,3
804198,5
804199,4
804200,4
804201,4
804202,5
804203,4
804204,3
804205,4
804206,4
804207,4
804208,5
804209,3
804210,5
804211,4
804212,5
804213,3
804214,3
804215,4
804216,4
804217,4
804218,4
804219,5
804220,3
804221,3
804222,5
804223,4
804224,4
804225,5
804226,3
804227,4
804228,4
804229,4
804230,4
804231,4
804232,3
804233,4
804234,4
804235,4
804236,4
804237,4
804238,4
804239,4
804240,4
804241,4
804242,5
804243,4
804244,4
804245,3
804246,4
804247,3
804248,4
804249,4
804250,4
804251,4
804252,4
804253,4
804254,3
804255,4
804256,5
804257,4
804258,5
804259,5
804260,5
804261,4
804262,4
804263,4
804264,4
804265,5
804266,4
804267,4
804268,4
804269,4
804270,4
804271,4
804272,4
804273,4
804274,4
804275,4
804276,3
804277,4
804278,3
804279,4
804280,4
804281,3
804282,4
804283,4
804284,3
804285,4
804286,2
804287,4
804288,4
804289,4
804290,4
804291,4
804292,3
804293,3
804294,3
804295,3
804296,3
804297,4
804298,4
804299,4
804300,3
804301,3
804302,3
804303,4
804304,4
804305,4
804306,4
804307,4
804308,4
804309,4
804310,4
804311,4
804312,4
804313,3
804314,4
804315,3
804316,3
804317,3
804318,3
804319,3
804320,3
804321,3
804322,3
804323,3
804324,4
804325,3
804326,2
804327,3
804328,3
804329,3
804330,3
804331,2
804332,3
804333,3
804334,3
804335,3
804336,4
804337,4
804338,4
804339,4
804340,3
804341,3
804342,3
804343,2
804344,3
804345,3
804346,3
804347,3
804348,3
804349,3
804350,3
804351,4
804352,3
804353,4
804354,3
804355,4
804356,3
804357,3
804358,3
804359,3
804360,3
804361,3
804362,4
804363,4
804364,4
804365,3
804366,4
804367,3
804368,3
804369,3
804370,4
804371,3
804372,3
804373,4
804374,3
804375,3
804376,3
804377,4
804378,4
804379,4
804380,3
804381,3
804382,4
804383,4
804384,3
804385,3
804386,4
804387,3
804388,3
804389,3
804390,3
804391,3
804392,4
804393,3
804394,4
804395,3
804396,4
804397,3
804398,4
804399,4
804400,4
804401,4
804402,4
804403,3
804404,4
804405,4
804406,3
804407,3
804408,3
804409,3
804410,4
804411,3
804412,4
804413,3
804414,3
804415,3
804416,3
804417,4
804418,4
804419,4
804420,4
804421,3
804422,3
804423,4
804424,4
804425,4
804426,3
804427,3
804428,4
804429,3
804430,3
804431,4
804432,3
804433,2
804434,4
804435,4
804436,3
804437,2
804438,3
804439,3
804440,4
804441,3
804442,4
804443,4
804444,4
804445,2
804446,4
804447,4
804448,4
804449,4
804450,3
804451,4
804452,4
804453,3
804454,5
804455,4
804456,3
804457,5
804458,4
804459,4
804460,5
804461,4
804462,4
804463,5
804464,5
804465,3
804466,5
804467,4
804468,4
804469,3
804470,4
804471,5
804472,4
804473,4
804474,4
804475,4
804476,5
804477,4
804478,4
804479,4
804480,5
804481,3
804482,4
804483,3
804484,3
804485,4
804486,5
804487,4
804488,4
804489,4
804490,4
804491,4
804492,5
804493,4
804494,5
804495,4
804496,5
804497,4
804498,4
804499,4
804500,4
804501,4
804502,4
804503,4
804504,4
804505,4
804506,4
804507,5
804508,4
804509,4
804510,2
804511,5
804512,4
804513,4
804514,5
804515,4
804516,4
804517,5
804518,5
804519,4
804520,4
804521,4
804522,5
804523,4
804524,4
804525,3
804526,4
804527,3
804528,4
804529,3
804530,4
804531,4
804532,3
804533,3
804534,3
804535,2
804536,3
804537,4
804538,4
804539,4
804540,4
804541,4
804542,4
804543,3
804544,4
804545,3
804546,4
804547,4
804548,2
804549,2
804550,2
804551,3
804552,3
804553,2
804554,2
804555,3
804556,2
804557,3
804558,3
804559,3
804560,4
804561,2
804562,2
804563,4
804564,3
804565,3
804566,3
804567,4
804568,3
804569,2
804570,4
804571,4
804572,4
804573,4
804574,4
804575,4
804576,4
804577,3
804578,4
804579,4
804580,3
804581,4
804582,4
804583,4
804584,4
804585,3
804586,3
804587,3
804588,2
804589,3
804590,3
804591,3
804592,3
804593,4
804594,3
804595,4
804596,3
804597,2
804598,4
804599,3
804600,4
804601,4
804602,4
804603,4
804604,4
804605,4
804606,4
804607,5
804608,4
804609,4
804610,4
804611,4
804612,4
804613,3
804614,4
804615,4
804616,5
804617,4
804618,4
804619,4
804620,4
804621,4
804622,4
804623,4
804624,4
804625,4
804626,4
804627,4
804628,4
804629,4
804630,4
804631,4
804632,4
804633,4
804634,4
804635,4
804636,4
804637,4
804638,4
804639,4
804640,4
804641,4
804642,4
804643,4
804644,4
804645,4
804646,4
804647,4
804648,3
804649,4
804650,4
804651,3
804652,5
804653,3
804654,4
804655,4
804656,5
804657,4
804658,2
804659,3
804660,4
804661,2
804662,2
804663,2
804664,4
804665,4
804666,3
804667,4
804668,3
804669,4
804670,3
804671,3
804672,4
804673,3
804674,4
804675,3
804676,3
804677,3
804678,4
804679,4
804680,4
804681,3
804682,3
804683,3
804684,3
804685,4
804686,4
804687,4
804688,3
804689,3
804690,4
804691,3
804692,4
804693,3
804694,3
804695,4
804696,3
804697,4
804698,3
804699,4
804700,4
804701,5
804702,4
804703,5
804704,4
804705,4
804706,4
804707,4
804708,5
804709,4
804710,4
804711,4
804712,4
804713,4
804714,4
804715,5
804716,4
804717,4
804718,4
804719,4
804720,5
804721,4
804722,5
804723,5
804724,4
804725,4
804726,4
804727,4
804728,4
804729,4
804730,4
804731,3
804732,3
804733,4
804734,4
804735,4
804736,4
804737,4
804738,5
804739,4
804740,4
804741,4
804742,4
804743,3
804744,3
804745,4
804746,3
804747,2
804748,3
804749,4
804750,4
804751,3
804752,4
804753,4
804754,3
804755,4
804756,4
804757,4
804758,3
804759,4
804760,4
804761,3
804762,4
804763,4
804764,4
804765,4
804766,4
804767,4
804768,4
804769,4
804770,5
804771,4
804772,4
804773,2
804774,2
804775,3
804776,2
804777,3
804778,3
804779,3
804780,4
804781,4
804782,5
804783,4
804784,3
804785,4
804786,4
804787,4
804788,3
804789,4
804790,2
804791,3
804792,2
804793,3
804794,3
804795,3
804796,2
804797,2
804798,2
804799,3
804800,4
804801,4
804802,4
804803,4
804804,4
804805,3
804806,4
804807,4
804808,4
804809,4
804810,4
804811,5
804812,4
804813,2
804814,4
804815,4
804816,3
804817,3
804818,3
804819,4
804820,3
804821,4
804822,4
804823,3
804824,4
804825,4
804826,2
804827,3
804828,3
804829,3
804830,3
804831,3
804832,4
804833,3
804834,3
804835,3
804836,4
804837,3
804838,3
804839,3
804840,3
804841,4
804842,3
804843,3
804844,3
804845,3
804846,3
804847,4
804848,3
804849,3
804850,4
804851,3
804852,3
804853,4
804854,4
804855,3
804856,3
804857,3
804858,3
804859,4
804860,3
804861,4
804862,4
804863,5
804864,5
804865,5
804866,4
804867,4
804868,5
804869,5
804870,2
804871,3
804872,2
804873,3
804874,3
804875,2
804876,3
804877,2
804878,2
804879,3
804880,3
804881,2
804882,3
804883,2
804884,3
804885,2
804886,2
804887,3
804888,2
804889,3
804890,2
804891,2
804892,2
804893,3
804894,3
804895,3
804896,3
804897,3
804898,3
804899,3
804900,3
804901,3
804902,3
804903,3
804904,2
804905,2
804906,2
804907,3
804908,4
804909,3
804910,3
804911,3
804912,3
804913,2
804914,3
804915,2
804916,3
804917,3
804918,2
804919,3
804920,3
804921,3
804922,3
804923,3
804924,3
804925,4
804926,3
804927,3
804928,2
804929,3
804930,3
804931,2
804932,3
804933,2
804934,3
804935,3
804936,2
804937,3
804938,3
804939,3
804940,2
804941,3
804942,2
804943,2
804944,3
804945,2
804946,3
804947,3
804948,3
804949,3
804950,2
804951,2
804952,2
804953,3
804954,2
804955,2
804956,4
804957,3
804958,4
804959,3
804960,4
804961,4
804962,3
804963,3
804964,3
804965,3
804966,3
804967,3
804968,2
804969,2
804970,3
804971,3
804972,3
804973,3
804974,3
804975,2
804976,2
804977,3
804978,3
804979,2
804980,3
804981,2
804982,2
804983,2
804984,3
804985,2
804986,3
804987,4
804988,3
804989,3
804990,3
804991,3
804992,3
804993,2
804994,1
804995,2
804996,2
804997,4
804998,4
804999,3
805000,3
805001,3
805002,4
805003,3
805004,4
805005,3
805006,4
805007,4
805008,4
805009,4
805010,5
805011,4
805012,3
805013,3
805014,4
805015,3
805016,3
805017,4
805018,3
805019,3
805020,4
805021,4
805022,3
805023,4
805024,4
805025,4
805026,3
805027,4
805028,4
805029,4
805030,3
805031,4
805032,4
805033,3
805034,4
805035,3
805036,3
805037,4
805038,3
805039,5
805040,4
805041,5
805042,5
805043,5
805044,4
805045,4
805046,5
805047,4
805048,5
805049,5
805050,4
805051,4
805052,4
805053,4
805054,4
805055,4
805056,4
805057,4
805058,4
805059,5
805060,4
805061,4
805062,5
805063,5
805064,5
805065,4
805066,4
805067,5
805068,4
805069,3
805070,4
805071,4
805072,5
805073,3
805074,3
805075,4
805076,4
805077,3
805078,3
805079,4
805080,4
805081,4
805082,3
805083,3
805084,3
805085,2
805086,3
805087,3
805088,3
805089,3
805090,3
805091,3
805092,3
805093,3
805094,3
805095,3
805096,2
805097,2
805098,3
805099,3
805100,3
805101,3
805102,3
805103,4
805104,4
805105,3
805106,3
805107,3
805108,4
805109,4
805110,4
805111,4
805112,5
805113,4
805114,4
805115,5
805116,5
805117,3
805118,4
805119,4
805120,5
805121,3
805122,5
805123,5
805124,5
805125,4
805126,4
805127,5
805128,4
805129,4
805130,3
805131,3
805132,3
805133,3
805134,4
805135,3
805136,4
805137,3
805138,3
805139,5
805140,4
805141,4
805142,3
805143,4
805144,4
805145,4
805146,4
805147,4
805148,4
805149,4
805150,3
805151,4
805152,4
805153,4
805154,4
805155,3
805156,4
805157,4
805158,4
805159,4
805160,4
805161,3
805162,5
805163,4
805164,5
805165,4
805166,4
805167,4
805168,3
805169,3
805170,4
805171,3
805172,4
805173,4
805174,4
805175,4
805176,4
805177,4
805178,4
805179,4
805180,3
805181,4
805182,3
805183,3
805184,3
805185,3
805186,3
805187,3
805188,5
805189,4
805190,4
805191,3
805192,3
805193,2
805194,4
805195,3
805196,4
805197,4
805198,4
805199,4
805200,4
805201,4
805202,4
805203,4
805204,4
805205,4
805206,4
805207,4
805208,4
805209,4
805210,4
805211,4
805212,4
805213,4
805214,4
805215,4
805216,4
805217,4
805218,4
805219,4
805220,4
805221,4
805222,4
805223,4
805224,3
805225,4
805226,4
805227,3
805228,4
805229,4
805230,3
805231,3
805232,4
805233,3
805234,3
805235,4
805236,4
805237,5
805238,3
805239,3
805240,3
805241,5
805242,4
805243,4
805244,4
805245,4
805246,5
805247,4
805248,4
805249,4
805250,4
805251,4
805252,4
805253,4
805254,4
805255,4
805256,4
805257,3
805258,3
805259,3
805260,2
805261,3
805262,3
805263,3
805264,3
805265,4
805266,3
805267,1
805268,4
805269,2
805270,4
805271,3
805272,4
805273,4
805274,4
805275,4
805276,4
805277,4
805278,4
805279,3
805280,4
805281,4
805282,3
805283,4
805284,4
805285,3
805286,4
805287,4
805288,4
805289,3
805290,4
805291,5
805292,4
805293,4
805294,4
805295,4
805296,4
805297,4
805298,4
805299,4
805300,4
805301,5
805302,4
805303,4
805304,4
805305,4
805306,3
805307,3
805308,2
805309,4
805310,3
805311,4
805312,5
805313,4
805314,2
805315,4
805316,3
805317,4
805318,4
805319,3
805320,3
805321,3
805322,4
805323,3
805324,4
805325,4
805326,4
805327,3
805328,4
805329,4
805330,4
805331,4
805332,4
805333,4
805334,4
805335,3
805336,4
805337,4
805338,5
805339,4
805340,4
805341,4
805342,4
805343,4
805344,4
805345,3
805346,3
805347,3
805348,4
805349,4
